16:06:08.496 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
17:19:54.338 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
17:19:54.354 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
17:19:54.401 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [configuration/springmvc/springmvc-velocity.xml]
17:19:54.432 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:19:54 CST 2017]; parent: Root WebApplicationContext
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
17:19:54.448 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
17:19:54.479 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:19:54 CST 2017]; parent: Root WebApplicationContext
17:19:54.495 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:19:54 CST 2017]; parent: Root WebApplicationContext
17:19:54.557 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 375 ms
17:21:06.776 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
17:21:06.827 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Tue Jan 03 17:21:06 CST 2017]; root of context hierarchy
17:21:06.858 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
17:21:07.155 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
17:21:07.171 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
17:21:07.374 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:Root WebApplicationContext: startup date [Tue Jan 03 17:21:06 CST 2017]; root of context hierarchy
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
17:21:07.468 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
17:21:07.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Tue Jan 03 17:21:06 CST 2017]; root of context hierarchy
17:21:07.749 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Tue Jan 03 17:21:06 CST 2017]; root of context hierarchy
17:21:07.799 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1020 ms
17:21:07.846 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization started
17:21:07.846 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:21:07 CST 2017]; parent: Root WebApplicationContext
17:21:07.971 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
17:21:07.987 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
17:21:08.033 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [configuration/springmvc/springmvc-velocity.xml]
17:21:08.065 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:21:07 CST 2017]; parent: Root WebApplicationContext
17:21:08.065 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
17:21:08.065 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
17:21:08.080 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
17:21:08.080 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
17:21:08.080 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
17:21:08.080 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
17:21:08.080 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
17:21:08.096 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:21:07 CST 2017]; parent: Root WebApplicationContext
17:21:08.112 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Tue Jan 03 17:21:07 CST 2017]; parent: Root WebApplicationContext
17:21:08.174 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 328 ms
17:21:35.999 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
17:21:36.050 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Tue Jan 03 17:21:36 CST 2017]; root of context hierarchy
17:21:36.082 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
17:21:36.363 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
17:21:36.394 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
17:21:36.597 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:Root WebApplicationContext: startup date [Tue Jan 03 17:21:36 CST 2017]; root of context hierarchy
17:21:36.691 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
17:21:36.691 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
17:21:36.691 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
17:21:36.691 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
