14:17:53.167 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
14:18:11.417 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:10 CST 2017]; parent: Root WebApplicationContext
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:18:11.433 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:18:11.464 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:10 CST 2017]; parent: Root WebApplicationContext
14:18:11.480 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:10 CST 2017]; parent: Root WebApplicationContext
14:18:11.542 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 559 ms
14:18:31.581 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
14:18:31.644 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Jan 13 14:18:31 CST 2017]; root of context hierarchy
14:18:31.680 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
14:18:31.946 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:18:31.962 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:18:35.652 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles initialize[] .thinking
14:18:35.698 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles : [test, dev, nbone-jdbc, hh]
14:18:42.236 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:18:42.236 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:18:42.252 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:18:42.252 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:18:42.252 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:18:42.252 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:18:42.252 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:18:42.486 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:18:31 CST 2017]; root of context hierarchy
14:18:42.517 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:18:31 CST 2017]; root of context hierarchy
14:18:46.245 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 14664 ms
14:18:46.310 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization started
14:18:46.310 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:46 CST 2017]; parent: Root WebApplicationContext
14:18:46.466 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:18:46.466 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:18:46.529 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [configuration/springmvc/springmvc-velocity.xml]
14:18:46.576 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:46 CST 2017]; parent: Root WebApplicationContext
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:18:46.576 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:18:46.623 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:46 CST 2017]; parent: Root WebApplicationContext
14:18:46.638 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:18:46 CST 2017]; parent: Root WebApplicationContext
14:18:46.685 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 375 ms
14:19:07.348 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
14:19:07.410 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Jan 13 14:19:07 CST 2017]; root of context hierarchy
14:19:07.433 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
14:19:07.714 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:19:07.730 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:19:08.011 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles initialize[] .thinking
14:19:08.058 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles : [test, dev, nbone-jdbc, hh]
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:19:13.795 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:19:14.045 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:19:07 CST 2017]; root of context hierarchy
14:19:14.076 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:19:07 CST 2017]; root of context hierarchy
14:19:14.123 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6775 ms
14:19:14.179 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization started
14:19:14.179 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:14 CST 2017]; parent: Root WebApplicationContext
14:19:14.304 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:19:14.320 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:19:14.367 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [configuration/springmvc/springmvc-velocity.xml]
14:19:14.413 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:14 CST 2017]; parent: Root WebApplicationContext
14:19:14.413 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:19:14.429 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:19:14.445 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:14 CST 2017]; parent: Root WebApplicationContext
14:19:14.460 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:14 CST 2017]; parent: Root WebApplicationContext
14:19:14.523 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 344 ms
14:19:50.901 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
14:19:50.967 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Jan 13 14:19:50 CST 2017]; root of context hierarchy
14:19:50.998 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
14:19:51.279 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:19:51.295 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:19:51.592 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles initialize[] .thinking
14:19:51.639 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles : [test, dev, nbone-jdbc, hh]
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:19:54.918 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:19:55.152 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:19:50 CST 2017]; root of context hierarchy
14:19:55.199 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: Root WebApplicationContext: startup date [Fri Jan 13 14:19:50 CST 2017]; root of context hierarchy
14:19:55.246 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4343 ms
14:19:55.299 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization started
14:19:55.299 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:55 CST 2017]; parent: Root WebApplicationContext
14:19:55.424 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:19:55.439 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:19:55.486 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [configuration/springmvc/springmvc-velocity.xml]
14:19:55.533 [main] INFO  o.n.f.s.support.ComponentFactory - 注入ApplicationContext到SpringContextHolder:WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:55 CST 2017]; parent: Root WebApplicationContext
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.save(org.nbone.test.domain.User)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[DELETE]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.delete(java.lang.String)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[PUT]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.update(java.lang.String,org.nbone.test.domain.User)
14:19:55.549 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST]}" onto public java.lang.Object org.nbone.web.restful.SampleRestfulController.login(org.nbone.test.domain.User)
14:19:55.580 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:55 CST 2017]; parent: Root WebApplicationContext
14:19:55.595 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'springmvc-servlet': startup date [Fri Jan 13 14:19:55 CST 2017]; parent: Root WebApplicationContext
14:19:55.642 [main] INFO  o.n.f.s.w.s.FrameworkDispatcherServlet - FrameworkServlet 'springmvc': initialization completed in 343 ms
14:20:14.196 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
14:20:14.259 [main] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Fri Jan 13 14:20:14 CST 2017]; root of context hierarchy
14:20:14.288 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-demo.xml]
14:20:14.570 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from file [D:\UAP\nbone-framework\nbone\nbone\nbone-web-app\target\classes\spring-mvc-custom.xml]
14:20:14.585 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-mvc.xml]
14:20:14.866 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles initialize[] .thinking
14:20:14.913 [main] INFO  o.n.f.s.b.c.c.ConfigFileApplication - spring application config environment active profiles : [test, dev, nbone-jdbc, hh]
14:20:17.246 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/save]}" onto java.lang.Object org.nbone.web.demo.SampleController.form(org.nbone.test.domain.User,java.util.List<java.lang.Integer>,java.util.List<org.nbone.test.domain.User>)
14:20:17.246 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test]}" onto java.lang.String org.nbone.web.demo.SampleController.home(java.util.Map<java.lang.String, java.lang.String>,org.springframework.http.HttpHeaders)
14:20:17.246 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/{id}],methods=[GET]}" onto public java.lang.String org.nbone.web.restful.SampleRestfulController.get(java.lang.String)
